city,state_id,lookup,state_name
Kindred,ND,"Kindred,North Dakota",North Dakota
Lyndonville,NY,"Lyndonville,New York",New York
Theresa,NY,"Theresa,New York",New York
Keysville,VA,"Keysville,Virginia",Virginia
Lake Tomahawk,OH,"Lake Tomahawk,Ohio",Ohio
Rio Grande,OH,"Rio Grande,Ohio",Ohio
Walnut Grove,MO,"Walnut Grove,Missouri",Missouri
Deckerville,MI,"Deckerville,Michigan",Michigan
Lake Victoria,MI,"Lake Victoria,Michigan",Michigan
Savona,NY,"Savona,New York",New York
Woodsburgh,NY,"Woodsburgh,New York",New York
Meriden,KS,"Meriden,Kansas",Kansas
Alma,KS,"Alma,Kansas",Kansas
Millersburg,KY,"Millersburg,Kentucky",Kentucky
Marion,SD,"Marion,South Dakota",South Dakota
Branchville,NJ,"Branchville,New Jersey",New Jersey
Stantonsburg,NC,"Stantonsburg,North Carolina",North Carolina
Norvelt,PA,"Norvelt,Pennsylvania",Pennsylvania
Goochland,VA,"Goochland,Virginia",Virginia
Cissna Park,IL,"Cissna Park,Illinois",Illinois
Tecumseh,IN,"Tecumseh,Indiana",Indiana
Dennehotso,AZ,"Dennehotso,Arizona",Arizona
Pleasant Hills,OH,"Pleasant Hills,Ohio",Ohio
Belgrade,MN,"Belgrade,Minnesota",Minnesota
McKee,KY,"McKee,Kentucky",Kentucky
Hewitt,WI,"Hewitt,Wisconsin",Wisconsin
Douglas,AL,"Douglas,Alabama",Alabama
Riceboro,GA,"Riceboro,Georgia",Georgia
Ossian,IA,"Ossian,Iowa",Iowa
Montrose,IA,"Montrose,Iowa",Iowa
Miracle Valley,AZ,"Miracle Valley,Arizona",Arizona
Greensburg,KS,"Greensburg,Kansas",Kansas
Crabtree,OR,"Crabtree,Oregon",Oregon
Hightsville,NC,"Hightsville,North Carolina",North Carolina
Wagram,NC,"Wagram,North Carolina",North Carolina
Oshkosh,NE,"Oshkosh,Nebraska",Nebraska
Woodridge,NY,"Woodridge,New York",New York
Stony Creek Mills,PA,"Stony Creek Mills,Pennsylvania",Pennsylvania
Round Hill Village,NV,"Round Hill Village,Nevada",Nevada
Hugo,CO,"Hugo,Colorado",Colorado
Alexis,IL,"Alexis,Illinois",Illinois
Hartford,IA,"Hartford,Iowa",Iowa
Flint Hill,MO,"Flint Hill,Missouri",Missouri
Blue Ridge Manor,KY,"Blue Ridge Manor,Kentucky",Kentucky
South Lebanon,OR,"South Lebanon,Oregon",Oregon
Wrightstown,NJ,"Wrightstown,New Jersey",New Jersey
York Springs,PA,"York Springs,Pennsylvania",Pennsylvania
Susan Moore,AL,"Susan Moore,Alabama",Alabama
Mountainaire,AZ,"Mountainaire,Arizona",Arizona
Baltic,OH,"Baltic,Ohio",Ohio
Marshallville,OH,"Marshallville,Ohio",Ohio
Loma Linda,MO,"Loma Linda,Missouri",Missouri
Conway,MO,"Conway,Missouri",Missouri
New Market,PA,"New Market,Pennsylvania",Pennsylvania
Damascus,VA,"Damascus,Virginia",Virginia
Riverview,VA,"Riverview,Virginia",Virginia
Dayton,IA,"Dayton,Iowa",Iowa
Ashland,KS,"Ashland,Kansas",Kansas
Esperanza,PR,"Esperanza,Puerto Rico",Puerto Rico
Siren,WI,"Siren,Wisconsin",Wisconsin
North Hills,WV,"North Hills,West Virginia",West Virginia
Alakanuk,AK,"Alakanuk,Alaska",Alaska
Holly,CO,"Holly,Colorado",Colorado
Egypt,AL,"Egypt,Alabama",Alabama
East Galesburg,IL,"East Galesburg,Illinois",Illinois
New Seabury,MA,"New Seabury,Massachusetts",Massachusetts
Wellston,OK,"Wellston,Oklahoma",Oklahoma
Cheyenne,OK,"Cheyenne,Oklahoma",Oklahoma
Bailey's Prairie,TX,"Bailey's Prairie,Texas",Texas
Hemingford,NE,"Hemingford,Nebraska",Nebraska
Somerville,AL,"Somerville,Alabama",Alabama
Hinesburg,VT,"Hinesburg,Vermont",Vermont
Grand Junction,IA,"Grand Junction,Iowa",Iowa
Lowden,IA,"Lowden,Iowa",Iowa
Sterling,OK,"Sterling,Oklahoma",Oklahoma
Cohassett Beach,WA,"Cohassett Beach,Washington",Washington
Biron,WI,"Biron,Wisconsin",Wisconsin
Cedar Hill,NM,"Cedar Hill,New Mexico",New Mexico
Log Cabin,TX,"Log Cabin,Texas",Texas
Copenhagen,NY,"Copenhagen,New York",New York
Plumerville,AR,"Plumerville,Arkansas",Arkansas
Windsor,IL,"Windsor,Illinois",Illinois
Patoka,IN,"Patoka,Indiana",Indiana
Kirklin,IN,"Kirklin,Indiana",Indiana
Earlville,IA,"Earlville,Iowa",Iowa
Vernon,MI,"Vernon,Michigan",Michigan
La Parguera,PR,"La Parguera,Puerto Rico",Puerto Rico
Toledo,WA,"Toledo,Washington",Washington
Hermitage,AR,"Hermitage,Arkansas",Arkansas
Island Pond,VT,"Island Pond,Vermont",Vermont
Screven,GA,"Screven,Georgia",Georgia
Queen Valley,AZ,"Queen Valley,Arizona",Arizona
Sawmill,AZ,"Sawmill,Arizona",Arizona
Valley Brook,OK,"Valley Brook,Oklahoma",Oklahoma
Vermontville,MI,"Vermontville,Michigan",Michigan
Bucklin,KS,"Bucklin,Kansas",Kansas
Coward,SC,"Coward,South Carolina",South Carolina
Nocona Hills,TX,"Nocona Hills,Texas",Texas
Black Creek,NC,"Black Creek,North Carolina",North Carolina
Round Lake,NY,"Round Lake,New York",New York
Chalfant,PA,"Chalfant,Pennsylvania",Pennsylvania
Central City,CO,"Central City,Colorado",Colorado
White Plains,AL,"White Plains,Alabama",Alabama
Dover,MN,"Dover,Minnesota",Minnesota
Hanna,WY,"Hanna,Wyoming",Wyoming
Loudon,NH,"Loudon,New Hampshire",New Hampshire
Payne Springs,TX,"Payne Springs,Texas",Texas
White Lake,NC,"White Lake,North Carolina",North Carolina
Vicksburg,PA,"Vicksburg,Pennsylvania",Pennsylvania
Bristow Cove,AL,"Bristow Cove,Alabama",Alabama
Ludlow,VT,"Ludlow,Vermont",Vermont
Boswell,IN,"Boswell,Indiana",Indiana
Exira,IA,"Exira,Iowa",Iowa
Wall Lake,IA,"Wall Lake,Iowa",Iowa
Walnut,IA,"Walnut,Iowa",Iowa
Round Rock,AZ,"Round Rock,Arizona",Arizona
Exeter,MO,"Exeter,Missouri",Missouri
Polk,PA,"Polk,Pennsylvania",Pennsylvania
Wadsworth,NV,"Wadsworth,Nevada",Nevada
Lake of the Woods,CA,"Lake of the Woods,California",California
Bootjack,CA,"Bootjack,California",California
Brantley,AL,"Brantley,Alabama",Alabama
Jeffersonville,VT,"Jeffersonville,Vermont",Vermont
Hanover,IL,"Hanover,Illinois",Illinois
West Concord,MN,"West Concord,Minnesota",Minnesota
Lamberton,MN,"Lamberton,Minnesota",Minnesota
High Rolls,NM,"High Rolls,New Mexico",New Mexico
Hailesboro,NY,"Hailesboro,New York",New York
Linden,IN,"Linden,Indiana",Indiana
Knightsville,IN,"Knightsville,Indiana",Indiana
Viborg,SD,"Viborg,South Dakota",South Dakota
Plain,WI,"Plain,Wisconsin",Wisconsin
White Springs,FL,"White Springs,Florida",Florida
Indian Springs,TX,"Indian Springs,Texas",Texas
Harrison,IL,"Harrison,Illinois",Illinois
Tiskilwa,IL,"Tiskilwa,Illinois",Illinois
Bishopville,MD,"Bishopville,Maryland",Maryland
Snow Shoe,PA,"Snow Shoe,Pennsylvania",Pennsylvania
Alto,CA,"Alto,California",California
Hardy,AR,"Hardy,Arkansas",Arkansas
Van Bibber Lake,IN,"Van Bibber Lake,Indiana",Indiana
Casco,ME,"Casco,Maine",Maine
Lancaster,MO,"Lancaster,Missouri",Missouri
Oregon,MO,"Oregon,Missouri",Missouri
Elysian,MN,"Elysian,Minnesota",Minnesota
Philip,SD,"Philip,South Dakota",South Dakota
Woodruff,WI,"Woodruff,Wisconsin",Wisconsin
Sam Rayburn,TX,"Sam Rayburn,Texas",Texas
Tickfaw,LA,"Tickfaw,Louisiana",Louisiana
Dunseith,ND,"Dunseith,North Dakota",North Dakota
Riceville,IA,"Riceville,Iowa",Iowa
Alanson,MI,"Alanson,Michigan",Michigan
Eagleville,TN,"Eagleville,Tennessee",Tennessee
Edenburg,PA,"Edenburg,Pennsylvania",Pennsylvania
New Cuyama,CA,"New Cuyama,California",California
Homecroft,IN,"Homecroft,Indiana",Indiana
Bingham,ME,"Bingham,Maine",Maine
Port Deposit,MD,"Port Deposit,Maryland",Maryland
Corinne,UT,"Corinne,Utah",Utah
Columbiaville,MI,"Columbiaville,Michigan",Michigan
Triadelphia,WV,"Triadelphia,West Virginia",West Virginia
Kwethluk,AK,"Kwethluk,Alaska",Alaska
Grassflat,PA,"Grassflat,Pennsylvania",Pennsylvania
Mountain Road,VA,"Mountain Road,Virginia",Virginia
La Paz Valley,AZ,"La Paz Valley,Arizona",Arizona
Cowley,WY,"Cowley,Wyoming",Wyoming
Lopatcong Overlook,NJ,"Lopatcong Overlook,New Jersey",New Jersey
Throckmorton,TX,"Throckmorton,Texas",Texas
Red Cross,NC,"Red Cross,North Carolina",North Carolina
Eldred,PA,"Eldred,Pennsylvania",Pennsylvania
Kiowa,CO,"Kiowa,Colorado",Colorado
Hamlet,IN,"Hamlet,Indiana",Indiana
Hymera,IN,"Hymera,Indiana",Indiana
Milo,IA,"Milo,Iowa",Iowa
Tacna,AZ,"Tacna,Arizona",Arizona
Moyie Springs,ID,"Moyie Springs,Idaho",Idaho
Pilot Grove,MO,"Pilot Grove,Missouri",Missouri
Waubeka,WI,"Waubeka,Wisconsin",Wisconsin
Heidlersburg,PA,"Heidlersburg,Pennsylvania",Pennsylvania
New Site,AL,"New Site,Alabama",Alabama
Strawberry,AZ,"Strawberry,Arizona",Arizona
Sharon Springs,KS,"Sharon Springs,Kansas",Kansas
La Farge,WI,"La Farge,Wisconsin",Wisconsin
Cordova,NM,"Cordova,New Mexico",New Mexico
Sanderson,TX,"Sanderson,Texas",Texas
Columbia,NC,"Columbia,North Carolina",North Carolina
Altona,NY,"Altona,New York",New York
Braceville,IL,"Braceville,Illinois",Illinois
Montgomery,IN,"Montgomery,Indiana",Indiana
Tipton,OK,"Tipton,Oklahoma",Oklahoma
Juncal,PR,"Juncal,Puerto Rico",Puerto Rico
Meadow Vale,KY,"Meadow Vale,Kentucky",Kentucky
Alliance,NC,"Alliance,North Carolina",North Carolina
Essex,IL,"Essex,Illinois",Illinois
Gila Crossing,AZ,"Gila Crossing,Arizona",Arizona
Lake View,SC,"Lake View,South Carolina",South Carolina
Diamondville,WY,"Diamondville,Wyoming",Wyoming
Cuba,NM,"Cuba,New Mexico",New Mexico
Jerome,PA,"Jerome,Pennsylvania",Pennsylvania
New Hope,VA,"New Hope,Virginia",Virginia
Middletown,CA,"Middletown,California",California
Southwest Harbor,ME,"Southwest Harbor,Maine",Maine
Eden,UT,"Eden,Utah",Utah
Hilltop,MN,"Hilltop,Minnesota",Minnesota
Howard,SD,"Howard,South Dakota",South Dakota
Misenheimer,NC,"Misenheimer,North Carolina",North Carolina
Gratz,PA,"Gratz,Pennsylvania",Pennsylvania
Ringtown,PA,"Ringtown,Pennsylvania",Pennsylvania
Leighton,AL,"Leighton,Alabama",Alabama
Knoxville,AR,"Knoxville,Arkansas",Arkansas
Godley,IL,"Godley,Illinois",Illinois
Fountain City,IN,"Fountain City,Indiana",Indiana
Cass Lake,MN,"Cass Lake,Minnesota",Minnesota
Raymond,MN,"Raymond,Minnesota",Minnesota
Oak Hill,MI,"Oak Hill,Michigan",Michigan
Port Vincent,LA,"Port Vincent,Louisiana",Louisiana
Peru,NE,"Peru,Nebraska",Nebraska
Hobson City,AL,"Hobson City,Alabama",Alabama
Kinmundy,IL,"Kinmundy,Illinois",Illinois
Patterson,GA,"Patterson,Georgia",Georgia
Gibbon,MN,"Gibbon,Minnesota",Minnesota
Twin Valley,MN,"Twin Valley,Minnesota",Minnesota
Bridger,MT,"Bridger,Montana",Montana
Beechmont,KY,"Beechmont,Kentucky",Kentucky
Chiloquin,OR,"Chiloquin,Oregon",Oregon
Alcester,SD,"Alcester,South Dakota",South Dakota
Pine Lake,GA,"Pine Lake,Georgia",Georgia
Hedrick,IA,"Hedrick,Iowa",Iowa
Weidman,MI,"Weidman,Michigan",Michigan
Walnut,MS,"Walnut,Mississippi",Mississippi
Montreal,WI,"Montreal,Wisconsin",Wisconsin
Mount Calvary,WI,"Mount Calvary,Wisconsin",Wisconsin
Black Diamond,FL,"Black Diamond,Florida",Florida
New Harmony,IN,"New Harmony,Indiana",Indiana
Church Hill,MD,"Church Hill,Maryland",Maryland
Morgandale,OH,"Morgandale,Ohio",Ohio
Victor,MT,"Victor,Montana",Montana
Happy Valley,NM,"Happy Valley,New Mexico",New Mexico
Point Blank,TX,"Point Blank,Texas",Texas
Napoleon,ND,"Napoleon,North Dakota",North Dakota
Fonda,NY,"Fonda,New York",New York
Hickory,PA,"Hickory,Pennsylvania",Pennsylvania
Delaware Water Gap,PA,"Delaware Water Gap,Pennsylvania",Pennsylvania
Orangeville,IL,"Orangeville,Illinois",Illinois
Middle Amana,IA,"Middle Amana,Iowa",Iowa
Brookfield,MA,"Brookfield,Massachusetts",Massachusetts
Gettysburg,OH,"Gettysburg,Ohio",Ohio
Olympian Village,MO,"Olympian Village,Missouri",Missouri
Greenwood,MN,"Greenwood,Minnesota",Minnesota
Brinnon,WA,"Brinnon,Washington",Washington
Santa Clara,TX,"Santa Clara,Texas",Texas
Axtell,NE,"Axtell,Nebraska",Nebraska
Crab Orchard,TN,"Crab Orchard,Tennessee",Tennessee
Perdido,AL,"Perdido,Alabama",Alabama
White Hall,AL,"White Hall,Alabama",Alabama
Mexico,IN,"Mexico,Indiana",Indiana
Haileyville,OK,"Haileyville,Oklahoma",Oklahoma
Pray,MT,"Pray,Montana",Montana
St. Nazianz,WI,"St. Nazianz,Wisconsin",Wisconsin
Hessmer,LA,"Hessmer,Louisiana",Louisiana
Mooringsport,LA,"Mooringsport,Louisiana",Louisiana
Amagansett,NY,"Amagansett,New York",New York
Davidsville,PA,"Davidsville,Pennsylvania",Pennsylvania
Piper City,IL,"Piper City,Illinois",Illinois
Loami,IL,"Loami,Illinois",Illinois
Ryan,OK,"Ryan,Oklahoma",Oklahoma
Washingtonville,OH,"Washingtonville,Ohio",Ohio
Clarence,MO,"Clarence,Missouri",Missouri
Brooten,MN,"Brooten,Minnesota",Minnesota
Phelps,KY,"Phelps,Kentucky",Kentucky
Ninilchik,AK,"Ninilchik,Alaska",Alaska
Osmond,NE,"Osmond,Nebraska",Nebraska
Everson,PA,"Everson,Pennsylvania",Pennsylvania
Ashmore,IL,"Ashmore,Illinois",Illinois
Ostrander,OH,"Ostrander,Ohio",Ohio
Iberia,MO,"Iberia,Missouri",Missouri
Mabel,MN,"Mabel,Minnesota",Minnesota
Elkton,MI,"Elkton,Michigan",Michigan
Perryville,KY,"Perryville,Kentucky",Kentucky
Cambria,WI,"Cambria,Wisconsin",Wisconsin
McDade,TX,"McDade,Texas",Texas
Fabrica,TX,"Fabrica,Texas",Texas
High Shoals,NC,"High Shoals,North Carolina",North Carolina
Pine Valley,NY,"Pine Valley,New York",New York
Palatine Bridge,NY,"Palatine Bridge,New York",New York
West Bend,IA,"West Bend,Iowa",Iowa
Parker Strip,AZ,"Parker Strip,Arizona",Arizona
Bay Shore,MI,"Bay Shore,Michigan",Michigan
Oscoda,MI,"Oscoda,Michigan",Michigan
Ridge Spring,SC,"Ridge Spring,South Carolina",South Carolina
Griggstown,NJ,"Griggstown,New Jersey",New Jersey
Milford,TX,"Milford,Texas",Texas
Drayton,ND,"Drayton,North Dakota",North Dakota
Peconic,NY,"Peconic,New York",New York
Antonito,CO,"Antonito,Colorado",Colorado
Wickes,AR,"Wickes,Arkansas",Arkansas
Ridgway,IL,"Ridgway,Illinois",Illinois
Sunset Village,GA,"Sunset Village,Georgia",Georgia
Dublin,IN,"Dublin,Indiana",Indiana
Ridgeville,IN,"Ridgeville,Indiana",Indiana
Redmond,UT,"Redmond,Utah",Utah
Renova,MS,"Renova,Mississippi",Mississippi
Santa Clara,PR,"Santa Clara,Puerto Rico",Puerto Rico
Green Spring,KY,"Green Spring,Kentucky",Kentucky
Driscoll,TX,"Driscoll,Texas",Texas
Bainbridge,IN,"Bainbridge,Indiana",Indiana
Manilla,IA,"Manilla,Iowa",Iowa
Iron Mountain Lake,MO,"Iron Mountain Lake,Missouri",Missouri
Park City,MT,"Park City,Montana",Montana
Estelline,SD,"Estelline,South Dakota",South Dakota
Hartrandt,WY,"Hartrandt,Wyoming",Wyoming
Blue Ball,PA,"Blue Ball,Pennsylvania",Pennsylvania
Sugar Grove,VA,"Sugar Grove,Virginia",Virginia
South Vinemont,AL,"South Vinemont,Alabama",Alabama
Atlanta,IN,"Atlanta,Indiana",Indiana
Chippewa Lake,OH,"Chippewa Lake,Ohio",Ohio
Hancock,MN,"Hancock,Minnesota",Minnesota
Tribune,KS,"Tribune,Kansas",Kansas
Cottageville,SC,"Cottageville,South Carolina",South Carolina
Napi Headquarters,NM,"Napi Headquarters,New Mexico",New Mexico
McLean,TX,"McLean,Texas",Texas
Pleasant Hill,TX,"Pleasant Hill,Texas",Texas
Oklahoma,PA,"Oklahoma,Pennsylvania",Pennsylvania
Sioux Rapids,IA,"Sioux Rapids,Iowa",Iowa
Midvale,OH,"Midvale,Ohio",Ohio
Parma,MI,"Parma,Michigan",Michigan
Mertzon,TX,"Mertzon,Texas",Texas
Rosedale,LA,"Rosedale,Louisiana",Louisiana
Iron Station,NC,"Iron Station,North Carolina",North Carolina
North Topsail Beach,NC,"North Topsail Beach,North Carolina",North Carolina
Hatton,ND,"Hatton,North Dakota",North Dakota
Concow,CA,"Concow,California",California
Edgewater,AL,"Edgewater,Alabama",Alabama
Gallant,AL,"Gallant,Alabama",Alabama
Oppelo,AR,"Oppelo,Arkansas",Arkansas
Guilford,ME,"Guilford,Maine",Maine
Bertrand,MO,"Bertrand,Missouri",Missouri
Browerville,MN,"Browerville,Minnesota",Minnesota
Bingen,WA,"Bingen,Washington",Washington
San Ildefonso Pueblo,NM,"San Ildefonso Pueblo,New Mexico",New Mexico
Alamo,NM,"Alamo,New Mexico",New Mexico
Lott,TX,"Lott,Texas",Texas
Oak Ridge,TX,"Oak Ridge,Texas",Texas
Blair,OK,"Blair,Oklahoma",Oklahoma
Galena,OH,"Galena,Ohio",Ohio
Westmoreland,KS,"Westmoreland,Kansas",Kansas
Sheridan,MT,"Sheridan,Montana",Montana
Rich Creek,VA,"Rich Creek,Virginia",Virginia
Tyrone,OK,"Tyrone,Oklahoma",Oklahoma
Arlington Heights,OH,"Arlington Heights,Ohio",Ohio
Whitelaw,WI,"Whitelaw,Wisconsin",Wisconsin
Camden,NC,"Camden,North Carolina",North Carolina
Hollister,NC,"Hollister,North Carolina",North Carolina
East Avon,NY,"East Avon,New York",New York
Cochranville,PA,"Cochranville,Pennsylvania",Pennsylvania
Inyokern,CA,"Inyokern,California",California
Traver,CA,"Traver,California",California
Section,AL,"Section,Alabama",Alabama
Teton,ID,"Teton,Idaho",Idaho
Clarkston,UT,"Clarkston,Utah",Utah
Attica,MI,"Attica,Michigan",Michigan
Ona,FL,"Ona,Florida",Florida
Tuscola,TX,"Tuscola,Texas",Texas
Jackson Heights,NC,"Jackson Heights,North Carolina",North Carolina
Alhambra Valley,CA,"Alhambra Valley,California",California
Ariton,AL,"Ariton,Alabama",Alabama
Essex,IA,"Essex,Iowa",Iowa
Hauser,ID,"Hauser,Idaho",Idaho
Concrete,WA,"Concrete,Washington",Washington
Rome,WI,"Rome,Wisconsin",Wisconsin
Middlebourne,WV,"Middlebourne,West Virginia",West Virginia
Valle Vista,TX,"Valle Vista,Texas",Texas
Marion,LA,"Marion,Louisiana",Louisiana
Fifth Ward,LA,"Fifth Ward,Louisiana",Louisiana
Clarkton,NC,"Clarkton,North Carolina",North Carolina
Alden,IA,"Alden,Iowa",Iowa
Pinon,AZ,"Pinon,Arizona",Arizona
New Market,MD,"New Market,Maryland",Maryland
Valliant,OK,"Valliant,Oklahoma",Oklahoma
Amanda,OH,"Amanda,Ohio",Ohio
Cleveland,MN,"Cleveland,Minnesota",Minnesota
New Troy,MI,"New Troy,Michigan",Michigan
Redwater,MS,"Redwater,Mississippi",Mississippi
Woodland Hills,KY,"Woodland Hills,Kentucky",Kentucky
Bell Hill,WA,"Bell Hill,Washington",Washington
Steinhatchee,FL,"Steinhatchee,Florida",Florida
Deshler,NE,"Deshler,Nebraska",Nebraska
East Kingston,NY,"East Kingston,New York",New York
North Hornell,NY,"North Hornell,New York",New York
Riverdale,VA,"Riverdale,Virginia",Virginia
Columbia,AL,"Columbia,Alabama",Alabama
Ty Ty,GA,"Ty Ty,Georgia",Georgia
Copan,OK,"Copan,Oklahoma",Oklahoma
Stockton,MN,"Stockton,Minnesota",Minnesota
Smithville,MS,"Smithville,Mississippi",Mississippi
Converse,SC,"Converse,South Carolina",South Carolina
Chilton,TX,"Chilton,Texas",Texas
Ector,TX,"Ector,Texas",Texas
Bradford,AR,"Bradford,Arkansas",Arkansas
Doerun,GA,"Doerun,Georgia",Georgia
Fairmount,GA,"Fairmount,Georgia",Georgia
Coldwater,KS,"Coldwater,Kansas",Kansas
Powderly,KY,"Powderly,Kentucky",Kentucky
Carbonado,WA,"Carbonado,Washington",Washington
Wauzeka,WI,"Wauzeka,Wisconsin",Wisconsin
Forest Junction,WI,"Forest Junction,Wisconsin",Wisconsin
Underwood,ND,"Underwood,North Dakota",North Dakota
Mountain View,OK,"Mountain View,Oklahoma",Oklahoma
Wright City,OK,"Wright City,Oklahoma",Oklahoma
Twinsburg Heights,OH,"Twinsburg Heights,Ohio",Ohio
Caseville,MI,"Caseville,Michigan",Michigan
Smithers,WV,"Smithers,West Virginia",West Virginia
Anmoore,WV,"Anmoore,West Virginia",West Virginia
Montgomery,LA,"Montgomery,Louisiana",Louisiana
Brasher Falls,NY,"Brasher Falls,New York",New York
Howard,PA,"Howard,Pennsylvania",Pennsylvania
Greene,RI,"Greene,Rhode Island",Rhode Island
Swifton,AR,"Swifton,Arkansas",Arkansas
South Coffeyville,OK,"South Coffeyville,Oklahoma",Oklahoma
Calhoun,KY,"Calhoun,Kentucky",Kentucky
Oxford,NE,"Oxford,Nebraska",Nebraska
Niota,TN,"Niota,Tennessee",Tennessee
Mocanaqua,PA,"Mocanaqua,Pennsylvania",Pennsylvania
Hot Sulphur Springs,CO,"Hot Sulphur Springs,Colorado",Colorado
Bodega Bay,CA,"Bodega Bay,California",California
Millville,OH,"Millville,Ohio",Ohio
Stewartsville,MO,"Stewartsville,Missouri",Missouri
Leon,KS,"Leon,Kansas",Kansas
Loon Lake,WA,"Loon Lake,Washington",Washington
Branford,FL,"Branford,Florida",Florida
Santa Maria,TX,"Santa Maria,Texas",Texas
Moncure,NC,"Moncure,North Carolina",North Carolina
Silver Springs,NY,"Silver Springs,New York",New York
Jefferson,PA,"Jefferson,Pennsylvania",Pennsylvania
Watson,IL,"Watson,Illinois",Illinois
Low Mountain,AZ,"Low Mountain,Arizona",Arizona
Marble Cliff,OH,"Marble Cliff,Ohio",Ohio
Eastborough,KS,"Eastborough,Kansas",Kansas
Camp Wood,TX,"Camp Wood,Texas",Texas
Choctaw,LA,"Choctaw,Louisiana",Louisiana
Hereford,PA,"Hereford,Pennsylvania",Pennsylvania
Moapa Town,NV,"Moapa Town,Nevada",Nevada
Higginson,AR,"Higginson,Arkansas",Arkansas
Pocahontas,IL,"Pocahontas,Illinois",Illinois
St. Meinrad,IN,"St. Meinrad,Indiana",Indiana
Merrill,IA,"Merrill,Iowa",Iowa
St. George Island,FL,"St. George Island,Florida",Florida
Wayne,OK,"Wayne,Oklahoma",Oklahoma
Vaughn,MT,"Vaughn,Montana",Montana
Plankinton,SD,"Plankinton,South Dakota",South Dakota
Valley Springs,SD,"Valley Springs,South Dakota",South Dakota
Conway,NC,"Conway,North Carolina",North Carolina
Philadelphia,TN,"Philadelphia,Tennessee",Tennessee
Conneautville,PA,"Conneautville,Pennsylvania",Pennsylvania
Altus,AR,"Altus,Arkansas",Arkansas
Tampico,IL,"Tampico,Illinois",Illinois
Buffalo,IN,"Buffalo,Indiana",Indiana
Nevada,OH,"Nevada,Ohio",Ohio
South Range,MI,"South Range,Michigan",Michigan
West Pittsburg,PA,"West Pittsburg,Pennsylvania",Pennsylvania
Gilbertville,IA,"Gilbertville,Iowa",Iowa
Philo,OH,"Philo,Ohio",Ohio
Landfall,MN,"Landfall,Minnesota",Minnesota
Sandersville,MS,"Sandersville,Mississippi",Mississippi
Como,TX,"Como,Texas",Texas
Burke,TX,"Burke,Texas",Texas
Bethel Springs,TN,"Bethel Springs,Tennessee",Tennessee
Confluence,PA,"Confluence,Pennsylvania",Pennsylvania
Avondale,CO,"Avondale,Colorado",Colorado
Glen Ellen,CA,"Glen Ellen,California",California
Brownstown,IL,"Brownstown,Illinois",Illinois
Clarks Hill,IN,"Clarks Hill,Indiana",Indiana
Maricopa Colony,AZ,"Maricopa Colony,Arizona",Arizona
Bantam,CT,"Bantam,Connecticut",Connecticut
Betsy Layne,KY,"Betsy Layne,Kentucky",Kentucky
Plum Grove,TX,"Plum Grove,Texas",Texas
Altamont,PA,"Altamont,Pennsylvania",Pennsylvania
Elkton,SD,"Elkton,South Dakota",South Dakota
Highmore,SD,"Highmore,South Dakota",South Dakota
Cherry Grove,WA,"Cherry Grove,Washington",Washington
Carlsborg,WA,"Carlsborg,Washington",Washington
Wyocena,WI,"Wyocena,Wisconsin",Wisconsin
Lawtey,FL,"Lawtey,Florida",Florida
Orleans,VT,"Orleans,Vermont",Vermont
White,GA,"White,Georgia",Georgia
Bethlehem,GA,"Bethlehem,Georgia",Georgia
York,AZ,"York,Arizona",Arizona
Lanesboro,MN,"Lanesboro,Minnesota",Minnesota
Tekonsha,MI,"Tekonsha,Michigan",Michigan
New London,NC,"New London,North Carolina",North Carolina
Mott,ND,"Mott,North Dakota",North Dakota
Clay Center,NE,"Clay Center,Nebraska",Nebraska
Gordon,PA,"Gordon,Pennsylvania",Pennsylvania
Ackermanville,PA,"Ackermanville,Pennsylvania",Pennsylvania
Lytle Creek,CA,"Lytle Creek,California",California
Oakman,AL,"Oakman,Alabama",Alabama
Gould,AR,"Gould,Arkansas",Arkansas
Lockesburg,AR,"Lockesburg,Arkansas",Arkansas
Greenview,IL,"Greenview,Illinois",Illinois
Garnavillo,IA,"Garnavillo,Iowa",Iowa
Sharon,CT,"Sharon,Connecticut",Connecticut
Bella Villa,MO,"Bella Villa,Missouri",Missouri
Wilson,KS,"Wilson,Kansas",Kansas
Mohall,ND,"Mohall,North Dakota",North Dakota
Gilberton,PA,"Gilberton,Pennsylvania",Pennsylvania
Delta,PA,"Delta,Pennsylvania",Pennsylvania
Woodville,AL,"Woodville,Alabama",Alabama
Wheatland,IA,"Wheatland,Iowa",Iowa
Schaller,IA,"Schaller,Iowa",Iowa
Whiting,IA,"Whiting,Iowa",Iowa
Gainesville,MO,"Gainesville,Missouri",Missouri
Merrill,MI,"Merrill,Michigan",Michigan
Fairfield,MT,"Fairfield,Montana",Montana
